label,student0,student1,filename0,filename1
1,student9570,student5816,A2017/Z1/Z2/student9570,A2017/Z1/Z2/student5816
1,student9570,student3836,A2017/Z1/Z2/student9570,A2017/Z1/Z2/student3836
1,student9570,student7178,A2017/Z1/Z2/student9570,A2017/Z1/Z2/student7178
1,student5383,student8142,A2017/Z1/Z2/student5383,A2017/Z1/Z2/student8142
1,student5383,student4454,A2017/Z1/Z2/student5383,A2017/Z1/Z2/student4454
1,student8142,student5383,A2017/Z1/Z2/student8142,A2017/Z1/Z2/student5383
1,student8142,student4454,A2017/Z1/Z2/student8142,A2017/Z1/Z2/student4454
1,student4454,student5383,A2017/Z1/Z2/student4454,A2017/Z1/Z2/student5383
1,student4454,student8142,A2017/Z1/Z2/student4454,A2017/Z1/Z2/student8142
1,student3624,student9128,A2017/Z1/Z2/student3624,A2017/Z1/Z2/student9128
1,student9128,student3624,A2017/Z1/Z2/student9128,A2017/Z1/Z2/student3624
1,student6216,student2417,A2017/Z1/Z2/student6216,A2017/Z1/Z2/student2417
1,student2417,student6216,A2017/Z1/Z2/student2417,A2017/Z1/Z2/student6216
1,student5068,student2468,A2017/Z1/Z2/student5068,A2017/Z1/Z2/student2468
1,student2468,student5068,A2017/Z1/Z2/student2468,A2017/Z1/Z2/student5068
1,student6792,student4134,A2017/Z1/Z2/student6792,A2017/Z1/Z2/student4134
1,student6792,student3677,A2017/Z1/Z2/student6792,A2017/Z1/Z2/student3677
1,student4134,student6792,A2017/Z1/Z2/student4134,A2017/Z1/Z2/student6792
1,student4134,student3677,A2017/Z1/Z2/student4134,A2017/Z1/Z2/student3677
1,student3677,student6792,A2017/Z1/Z2/student3677,A2017/Z1/Z2/student6792
1,student3677,student4134,A2017/Z1/Z2/student3677,A2017/Z1/Z2/student4134
1,student5482,student9486,A2017/Z1/Z2/student5482,A2017/Z1/Z2/student9486
1,student5482,student5494,A2017/Z1/Z2/student5482,A2017/Z1/Z2/student5494
1,student9486,student5482,A2017/Z1/Z2/student9486,A2017/Z1/Z2/student5482
1,student9486,student5494,A2017/Z1/Z2/student9486,A2017/Z1/Z2/student5494
1,student5494,student5482,A2017/Z1/Z2/student5494,A2017/Z1/Z2/student5482
1,student5494,student9486,A2017/Z1/Z2/student5494,A2017/Z1/Z2/student9486
1,student8172,student6900,A2017/Z1/Z2/student8172,A2017/Z1/Z2/student6900
1,student8172,student1889,A2017/Z1/Z2/student8172,A2017/Z1/Z2/student1889
1,student6900,student8172,A2017/Z1/Z2/student6900,A2017/Z1/Z2/student8172
1,student6900,student1889,A2017/Z1/Z2/student6900,A2017/Z1/Z2/student1889
1,student1889,student8172,A2017/Z1/Z2/student1889,A2017/Z1/Z2/student8172
1,student1889,student6900,A2017/Z1/Z2/student1889,A2017/Z1/Z2/student6900
1,student7700,student4096,A2017/Z1/Z2/student7700,A2017/Z1/Z2/student4096
1,student4096,student7700,A2017/Z1/Z2/student4096,A2017/Z1/Z2/student7700
1,student9073,student8853,A2017/Z1/Z2/student9073,A2017/Z1/Z2/student8853
1,student8853,student9073,A2017/Z1/Z2/student8853,A2017/Z1/Z2/student9073
1,student6121,student4640,A2017/Z1/Z2/student6121,A2017/Z1/Z2/student4640
1,student4640,student6121,A2017/Z1/Z2/student4640,A2017/Z1/Z2/student6121
1,student6374,student6915,A2017/Z1/Z2/student6374,A2017/Z1/Z2/student6915
1,student6915,student6374,A2017/Z1/Z2/student6915,A2017/Z1/Z2/student6374
1,student9531,student1093,A2017/Z1/Z2/student9531,A2017/Z1/Z2/student1093
1,student1093,student9531,A2017/Z1/Z2/student1093,A2017/Z1/Z2/student9531
1,student9547,student8815,A2017/Z1/Z2/student9547,A2017/Z1/Z2/student8815
1,student8815,student9547,A2017/Z1/Z2/student8815,A2017/Z1/Z2/student9547
1,student1845,student7090,A2017/Z1/Z2/student1845,A2017/Z1/Z2/student7090
1,student7090,student1845,A2017/Z1/Z2/student7090,A2017/Z1/Z2/student1845
1,student7582,student9542,A2017/Z1/Z2/student7582,A2017/Z1/Z2/student9542
1,student9542,student7582,A2017/Z1/Z2/student9542,A2017/Z1/Z2/student7582
1,student7709,student6471,A2017/Z1/Z3/student7709,A2017/Z1/Z3/student6471
1,student6471,student7709,A2017/Z1/Z3/student6471,A2017/Z1/Z3/student7709
1,student8011,student9981,A2017/Z1/Z3/student8011,A2017/Z1/Z3/student9981
1,student9981,student8011,A2017/Z1/Z3/student9981,A2017/Z1/Z3/student8011
1,student5374,student9705,A2017/Z1/Z3/student5374,A2017/Z1/Z3/student9705
1,student5374,student3871,A2017/Z1/Z3/student5374,A2017/Z1/Z3/student3871
1,student9705,student5374,A2017/Z1/Z3/student9705,A2017/Z1/Z3/student5374
1,student9705,student3871,A2017/Z1/Z3/student9705,A2017/Z1/Z3/student3871
1,student3871,student5374,A2017/Z1/Z3/student3871,A2017/Z1/Z3/student5374
1,student3871,student9705,A2017/Z1/Z3/student3871,A2017/Z1/Z3/student9705
1,student5383,student8142,A2017/Z1/Z3/student5383,A2017/Z1/Z3/student8142
1,student8142,student5383,A2017/Z1/Z3/student8142,A2017/Z1/Z3/student5383
1,student6216,student2417,A2017/Z1/Z3/student6216,A2017/Z1/Z3/student2417
1,student2417,student6216,A2017/Z1/Z3/student2417,A2017/Z1/Z3/student6216
1,student7043,student5816,A2017/Z1/Z3/student7043,A2017/Z1/Z3/student5816
1,student7043,student3836,A2017/Z1/Z3/student7043,A2017/Z1/Z3/student3836
1,student5816,student7043,A2017/Z1/Z3/student5816,A2017/Z1/Z3/student7043
1,student5816,student3836,A2017/Z1/Z3/student5816,A2017/Z1/Z3/student3836
1,student3836,student7043,A2017/Z1/Z3/student3836,A2017/Z1/Z3/student7043
1,student3836,student5816,A2017/Z1/Z3/student3836,A2017/Z1/Z3/student5816
1,student6792,student4134,A2017/Z1/Z3/student6792,A2017/Z1/Z3/student4134
1,student4134,student6792,A2017/Z1/Z3/student4134,A2017/Z1/Z3/student6792
1,student1037,student9884,A2017/Z1/Z3/student1037,A2017/Z1/Z3/student9884
1,student9884,student1037,A2017/Z1/Z3/student9884,A2017/Z1/Z3/student1037
1,student3506,student2468,A2017/Z1/Z3/student3506,A2017/Z1/Z3/student2468
1,student3506,student4152,A2017/Z1/Z3/student3506,A2017/Z1/Z3/student4152
1,student2468,student3506,A2017/Z1/Z3/student2468,A2017/Z1/Z3/student3506
1,student2468,student4152,A2017/Z1/Z3/student2468,A2017/Z1/Z3/student4152
1,student4152,student3506,A2017/Z1/Z3/student4152,A2017/Z1/Z3/student3506
1,student4152,student2468,A2017/Z1/Z3/student4152,A2017/Z1/Z3/student2468
1,student1412,student1710,A2017/Z1/Z3/student1412,A2017/Z1/Z3/student1710
1,student1710,student1412,A2017/Z1/Z3/student1710,A2017/Z1/Z3/student1412
1,student5482,student9486,A2017/Z1/Z3/student5482,A2017/Z1/Z3/student9486
1,student5482,student5494,A2017/Z1/Z3/student5482,A2017/Z1/Z3/student5494
1,student9486,student5482,A2017/Z1/Z3/student9486,A2017/Z1/Z3/student5482
1,student9486,student5494,A2017/Z1/Z3/student9486,A2017/Z1/Z3/student5494
1,student5494,student5482,A2017/Z1/Z3/student5494,A2017/Z1/Z3/student5482
1,student5494,student9486,A2017/Z1/Z3/student5494,A2017/Z1/Z3/student9486
1,student6900,student1889,A2017/Z1/Z3/student6900,A2017/Z1/Z3/student1889
1,student1889,student6900,A2017/Z1/Z3/student1889,A2017/Z1/Z3/student6900
1,student6168,student1366,A2017/Z1/Z3/student6168,A2017/Z1/Z3/student1366
1,student1366,student6168,A2017/Z1/Z3/student1366,A2017/Z1/Z3/student6168
1,student7709,student6471,A2017/Z1/Z4/student7709,A2017/Z1/Z4/student6471
1,student6471,student7709,A2017/Z1/Z4/student6471,A2017/Z1/Z4/student7709
1,student8011,student6609,A2017/Z1/Z4/student8011,A2017/Z1/Z4/student6609
1,student8011,student9964,A2017/Z1/Z4/student8011,A2017/Z1/Z4/student9964
1,student8011,student1565,A2017/Z1/Z4/student8011,A2017/Z1/Z4/student1565
1,student8011,student4454,A2017/Z1/Z4/student8011,A2017/Z1/Z4/student4454
1,student8011,student6723,A2017/Z1/Z4/student8011,A2017/Z1/Z4/student6723
1,student6609,student8011,A2017/Z1/Z4/student6609,A2017/Z1/Z4/student8011
1,student6609,student9964,A2017/Z1/Z4/student6609,A2017/Z1/Z4/student9964
1,student6609,student1565,A2017/Z1/Z4/student6609,A2017/Z1/Z4/student1565
1,student6609,student4454,A2017/Z1/Z4/student6609,A2017/Z1/Z4/student4454
1,student6609,student6723,A2017/Z1/Z4/student6609,A2017/Z1/Z4/student6723
1,student9964,student8011,A2017/Z1/Z4/student9964,A2017/Z1/Z4/student8011
1,student9964,student6609,A2017/Z1/Z4/student9964,A2017/Z1/Z4/student6609
1,student9964,student1565,A2017/Z1/Z4/student9964,A2017/Z1/Z4/student1565
1,student9964,student4454,A2017/Z1/Z4/student9964,A2017/Z1/Z4/student4454
1,student9964,student6723,A2017/Z1/Z4/student9964,A2017/Z1/Z4/student6723
1,student1565,student8011,A2017/Z1/Z4/student1565,A2017/Z1/Z4/student8011
1,student1565,student6609,A2017/Z1/Z4/student1565,A2017/Z1/Z4/student6609
1,student1565,student9964,A2017/Z1/Z4/student1565,A2017/Z1/Z4/student9964
1,student1565,student4454,A2017/Z1/Z4/student1565,A2017/Z1/Z4/student4454
1,student1565,student6723,A2017/Z1/Z4/student1565,A2017/Z1/Z4/student6723
1,student4454,student8011,A2017/Z1/Z4/student4454,A2017/Z1/Z4/student8011
1,student4454,student6609,A2017/Z1/Z4/student4454,A2017/Z1/Z4/student6609
1,student4454,student9964,A2017/Z1/Z4/student4454,A2017/Z1/Z4/student9964
1,student4454,student1565,A2017/Z1/Z4/student4454,A2017/Z1/Z4/student1565
1,student4454,student6723,A2017/Z1/Z4/student4454,A2017/Z1/Z4/student6723
1,student6723,student8011,A2017/Z1/Z4/student6723,A2017/Z1/Z4/student8011
1,student6723,student6609,A2017/Z1/Z4/student6723,A2017/Z1/Z4/student6609
1,student6723,student9964,A2017/Z1/Z4/student6723,A2017/Z1/Z4/student9964
1,student6723,student1565,A2017/Z1/Z4/student6723,A2017/Z1/Z4/student1565
1,student6723,student4454,A2017/Z1/Z4/student6723,A2017/Z1/Z4/student4454
1,student5374,student9705,A2017/Z1/Z4/student5374,A2017/Z1/Z4/student9705
1,student9705,student5374,A2017/Z1/Z4/student9705,A2017/Z1/Z4/student5374
1,student5383,student8142,A2017/Z1/Z4/student5383,A2017/Z1/Z4/student8142
1,student8142,student5383,A2017/Z1/Z4/student8142,A2017/Z1/Z4/student5383
1,student5220,student1704,A2017/Z1/Z4/student5220,A2017/Z1/Z4/student1704
1,student1704,student5220,A2017/Z1/Z4/student1704,A2017/Z1/Z4/student5220
1,student4265,student3836,A2017/Z1/Z4/student4265,A2017/Z1/Z4/student3836
1,student3836,student4265,A2017/Z1/Z4/student3836,A2017/Z1/Z4/student4265
1,student6582,student8522,A2017/Z1/Z4/student6582,A2017/Z1/Z4/student8522
1,student8522,student6582,A2017/Z1/Z4/student8522,A2017/Z1/Z4/student6582
1,student3506,student2468,A2017/Z1/Z4/student3506,A2017/Z1/Z4/student2468
1,student2468,student3506,A2017/Z1/Z4/student2468,A2017/Z1/Z4/student3506
1,student5482,student9486,A2017/Z1/Z4/student5482,A2017/Z1/Z4/student9486
1,student5482,student5494,A2017/Z1/Z4/student5482,A2017/Z1/Z4/student5494
1,student9486,student5482,A2017/Z1/Z4/student9486,A2017/Z1/Z4/student5482
1,student9486,student5494,A2017/Z1/Z4/student9486,A2017/Z1/Z4/student5494
1,student5494,student5482,A2017/Z1/Z4/student5494,A2017/Z1/Z4/student5482
1,student5494,student9486,A2017/Z1/Z4/student5494,A2017/Z1/Z4/student9486
1,student6900,student1889,A2017/Z1/Z4/student6900,A2017/Z1/Z4/student1889
1,student1889,student6900,A2017/Z1/Z4/student1889,A2017/Z1/Z4/student6900
1,student7700,student4577,A2017/Z1/Z4/student7700,A2017/Z1/Z4/student4577
1,student4577,student7700,A2017/Z1/Z4/student4577,A2017/Z1/Z4/student7700
1,student8157,student7495,A2017/Z1/Z4/student8157,A2017/Z1/Z4/student7495
1,student7495,student8157,A2017/Z1/Z4/student7495,A2017/Z1/Z4/student8157
1,student6168,student1366,A2017/Z1/Z4/student6168,A2017/Z1/Z4/student1366
1,student1366,student6168,A2017/Z1/Z4/student1366,A2017/Z1/Z4/student6168
1,student3423,student6813,A2017/Z2/Z1/student3423,A2017/Z2/Z1/student6813
1,student6813,student3423,A2017/Z2/Z1/student6813,A2017/Z2/Z1/student3423
1,student7443,student9946,A2017/Z2/Z1/student7443,A2017/Z2/Z1/student9946
1,student9946,student7443,A2017/Z2/Z1/student9946,A2017/Z2/Z1/student7443
1,student3671,student9538,A2017/Z2/Z1/student3671,A2017/Z2/Z1/student9538
1,student3671,student6053,A2017/Z2/Z1/student3671,A2017/Z2/Z1/student6053
1,student3671,student3776,A2017/Z2/Z1/student3671,A2017/Z2/Z1/student3776
1,student9538,student3671,A2017/Z2/Z1/student9538,A2017/Z2/Z1/student3671
1,student9538,student6053,A2017/Z2/Z1/student9538,A2017/Z2/Z1/student6053
1,student9538,student3776,A2017/Z2/Z1/student9538,A2017/Z2/Z1/student3776
1,student6053,student3671,A2017/Z2/Z1/student6053,A2017/Z2/Z1/student3671
1,student6053,student9538,A2017/Z2/Z1/student6053,A2017/Z2/Z1/student9538
1,student6053,student3776,A2017/Z2/Z1/student6053,A2017/Z2/Z1/student3776
1,student3776,student3671,A2017/Z2/Z1/student3776,A2017/Z2/Z1/student3671
1,student3776,student9538,A2017/Z2/Z1/student3776,A2017/Z2/Z1/student9538
1,student3776,student6053,A2017/Z2/Z1/student3776,A2017/Z2/Z1/student6053
1,student6346,student7906,A2017/Z2/Z1/student6346,A2017/Z2/Z1/student7906
1,student6346,student1582,A2017/Z2/Z1/student6346,A2017/Z2/Z1/student1582
1,student7906,student6346,A2017/Z2/Z1/student7906,A2017/Z2/Z1/student6346
1,student7906,student1582,A2017/Z2/Z1/student7906,A2017/Z2/Z1/student1582
1,student1582,student6346,A2017/Z2/Z1/student1582,A2017/Z2/Z1/student6346
1,student1582,student7906,A2017/Z2/Z1/student1582,A2017/Z2/Z1/student7906
1,student6121,student4640,A2017/Z2/Z1/student6121,A2017/Z2/Z1/student4640
1,student4640,student6121,A2017/Z2/Z1/student4640,A2017/Z2/Z1/student6121
1,student8560,student6468,A2017/Z2/Z1/student8560,A2017/Z2/Z1/student6468
1,student6468,student8560,A2017/Z2/Z1/student6468,A2017/Z2/Z1/student8560
1,student1009,student6542,A2017/Z2/Z1/student1009,A2017/Z2/Z1/student6542
1,student6542,student1009,A2017/Z2/Z1/student6542,A2017/Z2/Z1/student1009
1,student1517,student7708,A2017/Z2/Z1/student1517,A2017/Z2/Z1/student7708
1,student7708,student1517,A2017/Z2/Z1/student7708,A2017/Z2/Z1/student1517
1,student4134,student5193,A2017/Z2/Z1/student4134,A2017/Z2/Z1/student5193
1,student4134,student8142,A2017/Z2/Z1/student4134,A2017/Z2/Z1/student8142
1,student4134,student5996,A2017/Z2/Z1/student4134,A2017/Z2/Z1/student5996
1,student5193,student4134,A2017/Z2/Z1/student5193,A2017/Z2/Z1/student4134
1,student5193,student8142,A2017/Z2/Z1/student5193,A2017/Z2/Z1/student8142
1,student5193,student5996,A2017/Z2/Z1/student5193,A2017/Z2/Z1/student5996
1,student8142,student4134,A2017/Z2/Z1/student8142,A2017/Z2/Z1/student4134
1,student8142,student5193,A2017/Z2/Z1/student8142,A2017/Z2/Z1/student5193
1,student8142,student5996,A2017/Z2/Z1/student8142,A2017/Z2/Z1/student5996
1,student5996,student4134,A2017/Z2/Z1/student5996,A2017/Z2/Z1/student4134
1,student5996,student5193,A2017/Z2/Z1/student5996,A2017/Z2/Z1/student5193
1,student5996,student8142,A2017/Z2/Z1/student5996,A2017/Z2/Z1/student8142
1,student5276,student7709,A2017/Z2/Z1/student5276,A2017/Z2/Z1/student7709
1,student5276,student2343,A2017/Z2/Z1/student5276,A2017/Z2/Z1/student2343
1,student7709,student5276,A2017/Z2/Z1/student7709,A2017/Z2/Z1/student5276
1,student7709,student2343,A2017/Z2/Z1/student7709,A2017/Z2/Z1/student2343
1,student2343,student5276,A2017/Z2/Z1/student2343,A2017/Z2/Z1/student5276
1,student2343,student7709,A2017/Z2/Z1/student2343,A2017/Z2/Z1/student7709
1,student6792,student3367,A2017/Z2/Z1/student6792,A2017/Z2/Z1/student3367
1,student3367,student6792,A2017/Z2/Z1/student3367,A2017/Z2/Z1/student6792
1,student4059,student7778,A2017/Z2/Z1/student4059,A2017/Z2/Z1/student7778
1,student7778,student4059,A2017/Z2/Z1/student7778,A2017/Z2/Z1/student4059
1,student2870,student9705,A2017/Z2/Z2/student2870,A2017/Z2/Z2/student9705
1,student2870,student5996,A2017/Z2/Z2/student2870,A2017/Z2/Z2/student5996
1,student2870,student5861,A2017/Z2/Z2/student2870,A2017/Z2/Z2/student5861
1,student9705,student2870,A2017/Z2/Z2/student9705,A2017/Z2/Z2/student2870
1,student9705,student5996,A2017/Z2/Z2/student9705,A2017/Z2/Z2/student5996
1,student9705,student5861,A2017/Z2/Z2/student9705,A2017/Z2/Z2/student5861
1,student5996,student2870,A2017/Z2/Z2/student5996,A2017/Z2/Z2/student2870
1,student5996,student9705,A2017/Z2/Z2/student5996,A2017/Z2/Z2/student9705
1,student5996,student5861,A2017/Z2/Z2/student5996,A2017/Z2/Z2/student5861
1,student5861,student2870,A2017/Z2/Z2/student5861,A2017/Z2/Z2/student2870
1,student5861,student9705,A2017/Z2/Z2/student5861,A2017/Z2/Z2/student9705
1,student5861,student5996,A2017/Z2/Z2/student5861,A2017/Z2/Z2/student5996
1,student9155,student9547,A2017/Z2/Z2/student9155,A2017/Z2/Z2/student9547
1,student9547,student9155,A2017/Z2/Z2/student9547,A2017/Z2/Z2/student9155
1,student4740,student3866,A2017/Z2/Z2/student4740,A2017/Z2/Z2/student3866
1,student3866,student4740,A2017/Z2/Z2/student3866,A2017/Z2/Z2/student4740
1,student3856,student4554,A2017/Z2/Z2/student3856,A2017/Z2/Z2/student4554
1,student3856,student4100,A2017/Z2/Z2/student3856,A2017/Z2/Z2/student4100
1,student4554,student3856,A2017/Z2/Z2/student4554,A2017/Z2/Z2/student3856
1,student4554,student4100,A2017/Z2/Z2/student4554,A2017/Z2/Z2/student4100
1,student4100,student3856,A2017/Z2/Z2/student4100,A2017/Z2/Z2/student3856
1,student4100,student4554,A2017/Z2/Z2/student4100,A2017/Z2/Z2/student4554
1,student5005,student9671,A2017/Z2/Z2/student5005,A2017/Z2/Z2/student9671
1,student9671,student5005,A2017/Z2/Z2/student9671,A2017/Z2/Z2/student5005
1,student9946,student3421,A2017/Z2/Z2/student9946,A2017/Z2/Z2/student3421
1,student9946,student5789,A2017/Z2/Z2/student9946,A2017/Z2/Z2/student5789
1,student9946,student5673,A2017/Z2/Z2/student9946,A2017/Z2/Z2/student5673
1,student3421,student9946,A2017/Z2/Z2/student3421,A2017/Z2/Z2/student9946
1,student3421,student5789,A2017/Z2/Z2/student3421,A2017/Z2/Z2/student5789
1,student3421,student5673,A2017/Z2/Z2/student3421,A2017/Z2/Z2/student5673
1,student5789,student9946,A2017/Z2/Z2/student5789,A2017/Z2/Z2/student9946
1,student5789,student3421,A2017/Z2/Z2/student5789,A2017/Z2/Z2/student3421
1,student5789,student5673,A2017/Z2/Z2/student5789,A2017/Z2/Z2/student5673
1,student5673,student9946,A2017/Z2/Z2/student5673,A2017/Z2/Z2/student9946
1,student5673,student3421,A2017/Z2/Z2/student5673,A2017/Z2/Z2/student3421
1,student5673,student5789,A2017/Z2/Z2/student5673,A2017/Z2/Z2/student5789
1,student9824,student1068,A2017/Z2/Z2/student9824,A2017/Z2/Z2/student1068
1,student1068,student9824,A2017/Z2/Z2/student1068,A2017/Z2/Z2/student9824
1,student6018,student9538,A2017/Z2/Z2/student6018,A2017/Z2/Z2/student9538
1,student9538,student6018,A2017/Z2/Z2/student9538,A2017/Z2/Z2/student6018
1,student7936,student7582,A2017/Z2/Z2/student7936,A2017/Z2/Z2/student7582
1,student7582,student7936,A2017/Z2/Z2/student7582,A2017/Z2/Z2/student7936
1,student5193,student8142,A2017/Z2/Z3/student5193,A2017/Z2/Z3/student8142
1,student5193,student5996,A2017/Z2/Z3/student5193,A2017/Z2/Z3/student5996
1,student8142,student5193,A2017/Z2/Z3/student8142,A2017/Z2/Z3/student5193
1,student8142,student5996,A2017/Z2/Z3/student8142,A2017/Z2/Z3/student5996
1,student5996,student5193,A2017/Z2/Z3/student5996,A2017/Z2/Z3/student5193
1,student5996,student8142,A2017/Z2/Z3/student5996,A2017/Z2/Z3/student8142
1,student6156,student9416,A2017/Z2/Z3/student6156,A2017/Z2/Z3/student9416
1,student9416,student6156,A2017/Z2/Z3/student9416,A2017/Z2/Z3/student6156
1,student9155,student9547,A2017/Z2/Z3/student9155,A2017/Z2/Z3/student9547
1,student9547,student9155,A2017/Z2/Z3/student9547,A2017/Z2/Z3/student9155
1,student4740,student3866,A2017/Z2/Z3/student4740,A2017/Z2/Z3/student3866
1,student3866,student4740,A2017/Z2/Z3/student3866,A2017/Z2/Z3/student4740
1,student6018,student9538,A2017/Z2/Z3/student6018,A2017/Z2/Z3/student9538
1,student9538,student6018,A2017/Z2/Z3/student9538,A2017/Z2/Z3/student6018
1,student4059,student7778,A2017/Z2/Z3/student4059,A2017/Z2/Z3/student7778
1,student7778,student4059,A2017/Z2/Z3/student7778,A2017/Z2/Z3/student4059
1,student5789,student5673,A2017/Z2/Z3/student5789,A2017/Z2/Z3/student5673
1,student5673,student5789,A2017/Z2/Z3/student5673,A2017/Z2/Z3/student5789
1,student6001,student9275,A2017/Z2/Z3/student6001,A2017/Z2/Z3/student9275
1,student9275,student6001,A2017/Z2/Z3/student9275,A2017/Z2/Z3/student6001
1,student9705,student2870,A2017/Z2/Z3/student9705,A2017/Z2/Z3/student2870
1,student2870,student9705,A2017/Z2/Z3/student2870,A2017/Z2/Z3/student9705
1,student6121,student4640,A2017/Z2/Z3/student6121,A2017/Z2/Z3/student4640
1,student4640,student6121,A2017/Z2/Z3/student4640,A2017/Z2/Z3/student6121
1,student1517,student7708,A2017/Z2/Z4/student1517,A2017/Z2/Z4/student7708
1,student7708,student1517,A2017/Z2/Z4/student7708,A2017/Z2/Z4/student1517
1,student9155,student9547,A2017/Z2/Z4/student9155,A2017/Z2/Z4/student9547
1,student9547,student9155,A2017/Z2/Z4/student9547,A2017/Z2/Z4/student9155
1,student5005,student9671,A2017/Z2/Z4/student5005,A2017/Z2/Z4/student9671
1,student9671,student5005,A2017/Z2/Z4/student9671,A2017/Z2/Z4/student5005
1,student9221,student2417,A2017/Z2/Z4/student9221,A2017/Z2/Z4/student2417
1,student9221,student9538,A2017/Z2/Z4/student9221,A2017/Z2/Z4/student9538
1,student9221,student5612,A2017/Z2/Z4/student9221,A2017/Z2/Z4/student5612
1,student9221,student5193,A2017/Z2/Z4/student9221,A2017/Z2/Z4/student5193
1,student9221,student8142,A2017/Z2/Z4/student9221,A2017/Z2/Z4/student8142
1,student9221,student3871,A2017/Z2/Z4/student9221,A2017/Z2/Z4/student3871
1,student2417,student9221,A2017/Z2/Z4/student2417,A2017/Z2/Z4/student9221
1,student2417,student9538,A2017/Z2/Z4/student2417,A2017/Z2/Z4/student9538
1,student2417,student5612,A2017/Z2/Z4/student2417,A2017/Z2/Z4/student5612
1,student2417,student5193,A2017/Z2/Z4/student2417,A2017/Z2/Z4/student5193
1,student2417,student8142,A2017/Z2/Z4/student2417,A2017/Z2/Z4/student8142
1,student2417,student3871,A2017/Z2/Z4/student2417,A2017/Z2/Z4/student3871
1,student9538,student9221,A2017/Z2/Z4/student9538,A2017/Z2/Z4/student9221
1,student9538,student2417,A2017/Z2/Z4/student9538,A2017/Z2/Z4/student2417
1,student9538,student5612,A2017/Z2/Z4/student9538,A2017/Z2/Z4/student5612
1,student9538,student5193,A2017/Z2/Z4/student9538,A2017/Z2/Z4/student5193
1,student9538,student8142,A2017/Z2/Z4/student9538,A2017/Z2/Z4/student8142
1,student9538,student3871,A2017/Z2/Z4/student9538,A2017/Z2/Z4/student3871
1,student5612,student9221,A2017/Z2/Z4/student5612,A2017/Z2/Z4/student9221
1,student5612,student2417,A2017/Z2/Z4/student5612,A2017/Z2/Z4/student2417
1,student5612,student9538,A2017/Z2/Z4/student5612,A2017/Z2/Z4/student9538
1,student5612,student5193,A2017/Z2/Z4/student5612,A2017/Z2/Z4/student5193
1,student5612,student8142,A2017/Z2/Z4/student5612,A2017/Z2/Z4/student8142
1,student5612,student3871,A2017/Z2/Z4/student5612,A2017/Z2/Z4/student3871
1,student5193,student9221,A2017/Z2/Z4/student5193,A2017/Z2/Z4/student9221
1,student5193,student2417,A2017/Z2/Z4/student5193,A2017/Z2/Z4/student2417
1,student5193,student9538,A2017/Z2/Z4/student5193,A2017/Z2/Z4/student9538
1,student5193,student5612,A2017/Z2/Z4/student5193,A2017/Z2/Z4/student5612
1,student5193,student8142,A2017/Z2/Z4/student5193,A2017/Z2/Z4/student8142
1,student5193,student3871,A2017/Z2/Z4/student5193,A2017/Z2/Z4/student3871
1,student8142,student9221,A2017/Z2/Z4/student8142,A2017/Z2/Z4/student9221
1,student8142,student2417,A2017/Z2/Z4/student8142,A2017/Z2/Z4/student2417
1,student8142,student9538,A2017/Z2/Z4/student8142,A2017/Z2/Z4/student9538
1,student8142,student5612,A2017/Z2/Z4/student8142,A2017/Z2/Z4/student5612
1,student8142,student5193,A2017/Z2/Z4/student8142,A2017/Z2/Z4/student5193
1,student8142,student3871,A2017/Z2/Z4/student8142,A2017/Z2/Z4/student3871
1,student3871,student9221,A2017/Z2/Z4/student3871,A2017/Z2/Z4/student9221
1,student3871,student2417,A2017/Z2/Z4/student3871,A2017/Z2/Z4/student2417
1,student3871,student9538,A2017/Z2/Z4/student3871,A2017/Z2/Z4/student9538
1,student3871,student5612,A2017/Z2/Z4/student3871,A2017/Z2/Z4/student5612
1,student3871,student5193,A2017/Z2/Z4/student3871,A2017/Z2/Z4/student5193
1,student3871,student8142,A2017/Z2/Z4/student3871,A2017/Z2/Z4/student8142
1,student6011,student6369,A2017/Z2/Z4/student6011,A2017/Z2/Z4/student6369
1,student6011,student4640,A2017/Z2/Z4/student6011,A2017/Z2/Z4/student4640
1,student6011,student6121,A2017/Z2/Z4/student6011,A2017/Z2/Z4/student6121
1,student6369,student6011,A2017/Z2/Z4/student6369,A2017/Z2/Z4/student6011
1,student6369,student4640,A2017/Z2/Z4/student6369,A2017/Z2/Z4/student4640
1,student6369,student6121,A2017/Z2/Z4/student6369,A2017/Z2/Z4/student6121
1,student4640,student6011,A2017/Z2/Z4/student4640,A2017/Z2/Z4/student6011
1,student4640,student6369,A2017/Z2/Z4/student4640,A2017/Z2/Z4/student6369
1,student4640,student6121,A2017/Z2/Z4/student4640,A2017/Z2/Z4/student6121
1,student6121,student6011,A2017/Z2/Z4/student6121,A2017/Z2/Z4/student6011
1,student6121,student6369,A2017/Z2/Z4/student6121,A2017/Z2/Z4/student6369
1,student6121,student4640,A2017/Z2/Z4/student6121,A2017/Z2/Z4/student4640
1,student5861,student6900,A2017/Z2/Z4/student5861,A2017/Z2/Z4/student6900
1,student6900,student5861,A2017/Z2/Z4/student6900,A2017/Z2/Z4/student5861
1,student3857,student3423,A2017/Z3/Z1/student3857,A2017/Z3/Z1/student3423
1,student3423,student3857,A2017/Z3/Z1/student3423,A2017/Z3/Z1/student3857
1,student7043,student5816,A2017/Z3/Z1/student7043,A2017/Z3/Z1/student5816
